HGNC ID	Status	Approved symbol	Alias symbol	Previous symbol
HGNC:16400	Approved	NLRP3	AVP	C1orf7
HGNC:16400	Approved	NLRP3	AVP	CIAS1
HGNC:16400	Approved	NLRP3	AVP	DFNA34
HGNC:16400	Approved	NLRP3	FCAS	C1orf7
HGNC:16400	Approved	NLRP3	FCAS	CIAS1
HGNC:16400	Approved	NLRP3	FCAS	DFNA34
HGNC:16400	Approved	NLRP3	FCU	C1orf7
HGNC:16400	Approved	NLRP3	FCU	CIAS1
HGNC:16400	Approved	NLRP3	FCU	DFNA34
HGNC:16400	Approved	NLRP3	NALP3	C1orf7
HGNC:16400	Approved	NLRP3	NALP3	CIAS1
HGNC:16400	Approved	NLRP3	NALP3	DFNA34
HGNC:16400	Approved	NLRP3	PYPAF1	C1orf7
HGNC:16400	Approved	NLRP3	PYPAF1	CIAS1
HGNC:16400	Approved	NLRP3	PYPAF1	DFNA34
HGNC:16400	Approved	NLRP3	MWS	C1orf7
HGNC:16400	Approved	NLRP3	MWS	CIAS1
HGNC:16400	Approved	NLRP3	MWS	DFNA34
HGNC:16400	Approved	NLRP3	CLR1.1	C1orf7
HGNC:16400	Approved	NLRP3	CLR1.1	CIAS1
HGNC:16400	Approved	NLRP3	CLR1.1	DFNA34
HGNC:29886	Approved	NLRP3P1	NOD13	NLRP3P
HGNC:22943	Approved	NLRP4	PYPAF4	NALP4
HGNC:22943	Approved	NLRP4	FLJ32126	NALP4
HGNC:22943	Approved	NLRP4	PAN2	NALP4
HGNC:22943	Approved	NLRP4	RNH2	NALP4
HGNC:22943	Approved	NLRP4	CLR19.5	NALP4
HGNC:22943	Approved	NLRP4	CT58	NALP4
HGNC:21269	Approved	NLRP5	PYPAF8	NALP5
HGNC:21269	Approved	NLRP5	MATER	NALP5
HGNC:21269	Approved	NLRP5	PAN11	NALP5
HGNC:21269	Approved	NLRP5	CLR19.8	NALP5
HGNC:22944	Approved	NLRP6	PYPAF5	NALP6
HGNC:22944	Approved	NLRP6	PAN3	NALP6
HGNC:22944	Approved	NLRP6	CLR11.4	NALP6
HGNC:22947	Approved	NLRP7	PYPAF3	NALP7
HGNC:22947	Approved	NLRP7	NOD12	NALP7
HGNC:22947	Approved	NLRP7	PAN7	NALP7
HGNC:22947	Approved	NLRP7	CLR19.4	NALP7
HGNC:55131	Approved	NLRP7P1		
HGNC:22940	Approved	NLRP8	NOD16	NALP8
HGNC:22940	Approved	NLRP8	PAN4	NALP8
HGNC:22940	Approved	NLRP8	CLR19.2	NALP8
HGNC:22941	Approved	NLRP9	NOD6	NALP9
HGNC:22941	Approved	NLRP9	PAN12	NALP9
HGNC:22941	Approved	NLRP9	CLR19.1	NALP9
HGNC:29888	Approved	NLRP9P1	NOD25	NLRP9P
HGNC:21464	Approved	NLRP10	NOD8	NALP10
HGNC:21464	Approved	NLRP10	PAN5	NALP10
HGNC:21464	Approved	NLRP10	Pynod	NALP10
HGNC:21464	Approved	NLRP10	CLR11.1	NALP10
HGNC:22945	Approved	NLRP11	PYPAF6	NALP11
HGNC:22945	Approved	NLRP11	NOD17	NALP11
HGNC:22945	Approved	NLRP11	PAN10	NALP11
HGNC:22945	Approved	NLRP11	CLR19.6	NALP11
HGNC:22938	Approved	NLRP12	RNO2	NALP12
HGNC:22938	Approved	NLRP12	PYPAF7	NALP12
HGNC:22938	Approved	NLRP12	Monarch1	NALP12
HGNC:22938	Approved	NLRP12	PAN6	NALP12
HGNC:22938	Approved	NLRP12	CLR19.3	NALP12
HGNC:22937	Approved	NLRP13	NOD14	NALP13
HGNC:22937	Approved	NLRP13	PAN13	NALP13
HGNC:22937	Approved	NLRP13	CLR19.7	NALP13
HGNC:22939	Approved	NLRP14	NOD5	NALP14
HGNC:22939	Approved	NLRP14	GC-LRR	NALP14
HGNC:22939	Approved	NLRP14	Nalp-iota	NALP14
HGNC:22939	Approved	NLRP14	PAN8	NALP14
HGNC:22939	Approved	NLRP14	CLR11.2	NALP14
HGNC:29890	Approved	NLRX1	NOD9	
HGNC:29890	Approved	NLRX1	CLR11.3	
HGNC:7841	Entry Withdrawn	NM		
HGNC:7842	Approved	NMB	MGC2277	
HGNC:7842	Approved	NMB	MGC3936	
HGNC:7842	Approved	NMB	MGC17211	
HGNC:7843	Approved	NMBR	BB1	
HGNC:7843	Approved	NMBR	BB1R	
HGNC:7843	Approved	NMBR	BRS1	
HGNC:40406	Approved	NMBR-AS1	RP11-137J7.2	
HGNC:24250	Approved	NMD3	CGI-07	
HGNC:22672	Approved	NMD3P1		NMD3P
HGNC:37820	Approved	NMD3P2		
HGNC:7849	Approved	NME1	NM23	
HGNC:7849	Approved	NME1	NM23-H1	
HGNC:7849	Approved	NME1	NDPKA	
HGNC:33531	Approved	NME1-NME2	NM23-LV	
HGNC:33531	Approved	NME1-NME2	NMELV	
HGNC:39904	Approved	NME1P1		
HGNC:7850	Approved	NME2	NM23-H2	
HGNC:7850	Approved	NME2	NDPKB	
HGNC:31358	Approved	NME2P1		
HGNC:54766	Approved	NME2P2		
HGNC:54767	Approved	NME2P3		
HGNC:7851	Approved	NME3	DR-nm23	
HGNC:7851	Approved	NME3	NM23-H3	
HGNC:7851	Approved	NME3	NDPKC	
HGNC:7852	Approved	NME4	nm23-H4	
HGNC:7852	Approved	NME4	NM23H4	
HGNC:7852	Approved	NME4	NDPKD	
HGNC:7853	Approved	NME5	nm23-H5	
HGNC:7853	Approved	NME5	RSPH23	
HGNC:20567	Approved	NME6	NM23-H6	
HGNC:20567	Approved	NME6	IPIA-ALPHA	
HGNC:20461	Approved	NME7	FLJ37194	
HGNC:20461	Approved	NME7	NM23-H7	
HGNC:20461	Approved	NME7	CFAP67	
HGNC:16473	Approved	NME8	CILD6	TXNDC3
HGNC:16473	Approved	NME8	SPTRX2	TXNDC3
HGNC:16473	Approved	NME8	NM23-H8	TXNDC3
HGNC:16473	Approved	NME8	DNAI8	TXNDC3
HGNC:21343	Approved	NME9	TXL-2	TXNDC6
HGNC:21343	Approved	NME9	NM23-H9	TXNDC6
HGNC:7854	Approved	NMI		
HGNC:17877	Approved	NMNAT1	NMNAT	LCA9
HGNC:17877	Approved	NMNAT1	PNAT1	LCA9
HGNC:20024	Approved	NMNAT1P1		NMNATP
HGNC:49164	Approved	NMNAT1P2		
HGNC:49165	Approved	NMNAT1P3		
HGNC:49166	Approved	NMNAT1P4		
HGNC:49167	Approved	NMNAT1P5		
HGNC:16789	Approved	NMNAT2	KIAA0479	C1orf15
HGNC:16789	Approved	NMNAT2	PNAT2	C1orf15
HGNC:20989	Approved	NMNAT3	PNAT3	
HGNC:24987	Approved	NMRAL1	FLJ25918	
HGNC:24987	Approved	NMRAL1	HSCARG	
HGNC:24987	Approved	NMRAL1	SDR48A1	
HGNC:52332	Approved	NMRAL2P	LOC344887	NMRAL1P1
HGNC:26057	Approved	NMRK1	FLJ20559	C9orf95
HGNC:26057	Approved	NMRK1	NRK1	C9orf95
HGNC:26057	Approved	NMRK1	bA235O14.2	C9orf95
HGNC:17871	Approved	NMRK2	MIBP	ITGB1BP3
HGNC:17871	Approved	NMRK2	NRK2	ITGB1BP3
HGNC:32203	Approved	NMS		
HGNC:7857	Approved	NMT1	NMT	
HGNC:7858	Approved	NMT2		
HGNC:34892	Approved	NMTRL-TAA1-1	nmt-tRNA-Leu-TAA-1-1	TRNAL31
HGNC:35097	Approved	NMTRL-TAA2-1	nmt-tRNA-Leu-TAA-2-1	TRNAL46P
HGNC:35095	Approved	NMTRL-TAA3-1	nmt-tRNA-Leu-TAA-3-1	TRNAL45P
HGNC:34945	Approved	NMTRL-TAA4-1	nmt-tRNA-Leu-TAA-4-1	TRNAL37
HGNC:35038	Approved	NMTRL-TAA5-1	nmt-tRNA-Leu-TAA-5-1	TRNAL42P
HGNC:35027	Approved	NMTRL-TAA6-1	nmt-tRNA-Leu-TAA-6-1	TRNAL41P
HGNC:35035	Approved	NMTRP-TGG1-1	nmt-tRNA-Pro-TGG-1-1	TRNAP23P
HGNC:35033	Approved	NMTRQ-CTG1-1	nmt-tRNA-Gln-CTG-1-1	TRNAQ38P
HGNC:35048	Approved	NMTRQ-TTG1-1	nmt-tRNA-Gln-TTG-1-1	TRNAQ40P
HGNC:35091	Approved	NMTRQ-TTG2-1	nmt-tRNA-Gln-TTG-2-1	TRNAQ48P
HGNC:34778	Approved	NMTRQ-TTG3-1	nmt-tRNA-Gln-TTG-3-1	TRNAQ18
HGNC:35062	Approved	NMTRQ-TTG4-1	nmt-tRNA-Gln-TTG-4-1	TRNAQ42P
HGNC:34965	Approved	NMTRQ-TTG5-1	nmt-tRNA-Gln-TTG-5-1	TRNAQ31
HGNC:35085	Approved	NMTRQ-TTG6-1	nmt-tRNA-Gln-TTG-6-1	TRNAQ47P
HGNC:35015	Approved	NMTRQ-TTG7-1	nmt-tRNA-Gln-TTG-7-1	TRNAQ34P
HGNC:35018	Approved	NMTRQ-TTG8-1	nmt-tRNA-Gln-TTG-8-1	TRNAQ35P
HGNC:35022	Approved	NMTRQ-TTG9-1	nmt-tRNA-Gln-TTG-9-1	TRNAQ36P
HGNC:35099	Approved	NMTRQ-TTG10-1	nmt-tRNA-Gln-TTG-10-1	TRNAQ50P
HGNC:35076	Approved	NMTRQ-TTG11-1	nmt-tRNA-Gln-TTG-11-1	TRNAQ43P
HGNC:35051	Approved	NMTRQ-TTG12-1	nmt-tRNA-Gln-TTG-12-1	TRNAQ41P
HGNC:35112	Approved	NMTRQ-TTG13-1	nmt-tRNA-Gln-TTG-13-1	TRNAQ52P
HGNC:34617	Approved	NMTRQ-TTG14-1	nmt-tRNA-Gln-TTG-14-1	TRNAQ9
HGNC:35117	Approved	NMTRQ-TTG15-1	nmt-tRNA-Gln-TTG-15-1	TRNAQ54P
HGNC:34614	Approved	NMTRS-TGA1-1	nmt-tRNA-Ser-TGA-1-1	TRNAS8
HGNC:35100	Approved	NMTRS-TGA2-1	nmt-tRNA-Ser-TGA-2-1	TRNAS31P
HGNC:35087	Approved	NMTRS-TGA3-1	nmt-tRNA-Ser-TGA-3-1	TRNAS30P
HGNC:35088	Approved	NMTRV-TAC1-1	nmt-tRNA-Val-TAC-1-1	TRNAV37P
HGNC:7859	Approved	NMU		
HGNC:4518	Approved	NMUR1	GPC-R	GPR66
HGNC:4518	Approved	NMUR1	FM-3	GPR66
HGNC:4518	Approved	NMUR1	NMU1R	GPR66
HGNC:16454	Approved	NMUR2		NMU2R
HGNC:7860	Approved	NNAT	Peg5	
HGNC:7861	Approved	NNMT		
HGNC:7862	Entry Withdrawn	NNO1		
HGNC:7863	Approved	NNT		
HGNC:49005	Approved	NNT-AS1	RP11-159F24.1	
HGNC:28473	Approved	NOA1	MGC3232	C4orf14
HGNC:28473	Approved	NOA1	hAtNOS1	C4orf14
HGNC:28473	Approved	NOA1	hNOA1	C4orf14
HGNC:28473	Approved	NOA1	MTG3	C4orf14
HGNC:29540	Approved	NOB1	NOB1P	PSMD8BP1
HGNC:29540	Approved	NOB1	ART-4	PSMD8BP1
HGNC:29540	Approved	NOB1	MST158	PSMD8BP1
HGNC:22448	Approved	NOBOX	OG2	
HGNC:22448	Approved	NOBOX	Og2x	
HGNC:24517	Approved	NOC2L	DKFZP564C186	
HGNC:24517	Approved	NOC2L	NET7	
HGNC:24517	Approved	NOC2L	NET15	
HGNC:24517	Approved	NOC2L	NIR	
HGNC:24517	Approved	NOC2L	PPP1R112	
HGNC:52285	Approved	NOC2LP1		
HGNC:52286	Approved	NOC2LP2		
HGNC:24034	Approved	NOC3L	AD24	C10orf117
HGNC:24034	Approved	NOC3L	FLJ12820	C10orf117
HGNC:24034	Approved	NOC3L	FAD24	C10orf117
HGNC:28461	Approved	NOC4L	MGC3162	
HGNC:28461	Approved	NOC4L	NET49	
HGNC:28461	Approved	NOC4L	UTP19	
HGNC:28461	Approved	NOC4L	Noc4	
HGNC:14254	Approved	NOCT	CCR4L	CCRN4L
HGNC:14254	Approved	NOCT	Ccr4c	CCRN4L
HGNC:14254	Approved	NOCT	NOC	CCRN4L
HGNC:16390	Approved	NOD1	NLRC1	CARD4
HGNC:16390	Approved	NOD1	CLR7.1	CARD4
HGNC:5331	Approved	NOD2	BLAU	IBD1
HGNC:5331	Approved	NOD2	BLAU	CARD15
HGNC:5331	Approved	NOD2	CD	IBD1
HGNC:5331	Approved	NOD2	CD	CARD15
HGNC:5331	Approved	NOD2	PSORAS1	IBD1
HGNC:5331	Approved	NOD2	PSORAS1	CARD15
HGNC:5331	Approved	NOD2	CLR16.3	IBD1
HGNC:5331	Approved	NOD2	CLR16.3	CARD15
HGNC:5331	Approved	NOD2	NLRC2	IBD1
HGNC:5331	Approved	NOD2	NLRC2	CARD15
HGNC:7865	Approved	NODAL		
HGNC:7866	Approved	NOG		SYNS1
HGNC:7866	Approved	NOG		SYM1
HGNC:7868	Entry Withdrawn	NOL2	NOP145	
HGNC:7869	Approved	NOL3	ARC	
HGNC:7869	Approved	NOL3	NOP30	
HGNC:7869	Approved	NOL3	MYP	
HGNC:7869	Approved	NOL3	CARD2	
HGNC:7870	Approved	NOL4	NOLP	
HGNC:7870	Approved	NOL4	HRIHFB2255	
HGNC:7870	Approved	NOL4	CT125	
HGNC:16106	Approved	NOL4L	dJ1184F4.2	C20orf113
HGNC:16106	Approved	NOL4L	dJ1184F4.2	C20orf112
HGNC:16106	Approved	NOL4L	DKFZP566G1424	C20orf113
HGNC:16106	Approved	NOL4L	DKFZP566G1424	C20orf112
HGNC:16106	Approved	NOL4L	dJ1184F4.4	C20orf113
HGNC:16106	Approved	NOL4L	dJ1184F4.4	C20orf112
HGNC:44310	Approved	NOL4L-DT		
HGNC:19910	Approved	NOL6	bA311H10.1	
HGNC:19910	Approved	NOL6	Nrap	
HGNC:19910	Approved	NOL6	FLJ21959	
HGNC:19910	Approved	NOL6	MGC14896	
HGNC:19910	Approved	NOL6	MGC14921	
HGNC:19910	Approved	NOL6	MGC20838	
HGNC:19910	Approved	NOL6	UTP22	
HGNC:21040	Approved	NOL7	NOP27	C6orf90
HGNC:21040	Approved	NOL7	NOP27	PQBP3
HGNC:21040	Approved	NOL7	RARG-1	C6orf90
HGNC:21040	Approved	NOL7	RARG-1	PQBP3
HGNC:21040	Approved	NOL7	dJ223E5.2	C6orf90
HGNC:21040	Approved	NOL7	dJ223E5.2	PQBP3
HGNC:23387	Approved	NOL8	FLJ20736	C9orf34
HGNC:23387	Approved	NOL8	Nop132	C9orf34
HGNC:49557	Approved	NOL8P1		
HGNC:26265	Approved	NOL9	FLJ23323	
HGNC:26265	Approved	NOL9	NET6	
HGNC:26265	Approved	NOL9	Grc3	
HGNC:25862	Approved	NOL10	FLJ14075	PQBP5
HGNC:24557	Approved	NOL11	DKFZP586L0724	
HGNC:28585	Approved	NOL12	MGC3731	
HGNC:28585	Approved	NOL12	Nop25	
HGNC:28585	Approved	NOL12	RRP17	
HGNC:15608	Approved	NOLC1	P130	
HGNC:15608	Approved	NOLC1	KIAA0035	
HGNC:15608	Approved	NOLC1	NOPP140	
HGNC:15608	Approved	NOLC1	NOPP130	
HGNC:15608	Approved	NOLC1	Srp40	
HGNC:54890	Approved	NOLC1P1		
HGNC:13244	Approved	NOM1	SGD1	C7orf3
HGNC:13244	Approved	NOM1	PPP1R113	C7orf3
HGNC:30060	Approved	NOMO1	PM5	
HGNC:22652	Approved	NOMO2	NOMO	
HGNC:22652	Approved	NOMO2	PM5	
HGNC:25242	Approved	NOMO3		
HGNC:7871	Approved	NONO	NRB54	
HGNC:7871	Approved	NONO	NMT55	
HGNC:7871	Approved	NONO	P54NRB	
HGNC:7871	Approved	NONO	P54	
HGNC:7871	Approved	NONO	PPP1R114	
HGNC:42031	Approved	NONOP1		
HGNC:42032	Approved	NONOP2		
HGNC:7867	Approved	NOP2	NOP120	NOL1
HGNC:7867	Approved	NOP2	NSUN1	NOL1
HGNC:7867	Approved	NOP2	p120	NOL1
HGNC:19826	Approved	NOP9		C14orf21
HGNC:14378	Approved	NOP10	NOP10P	NOLA3
HGNC:14378	Approved	NOP10	MGC70651	NOLA3
HGNC:16821	Approved	NOP14	RES4-25	C4orf9
HGNC:16821	Approved	NOP14	RES4-25	NOL14
HGNC:16821	Approved	NOP14	UTP2	C4orf9
HGNC:16821	Approved	NOP14	UTP2	NOL14
HGNC:20205	Approved	NOP14-AS1	RES4-24	C4orf10
HGNC:26934	Approved	NOP16	HSPC111	
HGNC:26934	Approved	NOP16	HSPC185	
HGNC:26934	Approved	NOP16	LOC51491	
HGNC:4333	Approved	NOP53	PICT-1	GLTSCR2
HGNC:4333	Approved	NOP53	PICT1	GLTSCR2
HGNC:51587	Approved	NOP53-AS1		GLTSCR2-AS1
HGNC:15911	Approved	NOP56	SCA36	NOL5A
HGNC:13962	Approved	NOP56P1	NOP56-L	NOL5B
HGNC:13962	Approved	NOP56P1	NOP56-L	NOL5BP
HGNC:13962	Approved	NOP56P1	dJ207F6.1	NOL5B
HGNC:13962	Approved	NOP56P1	dJ207F6.1	NOL5BP
HGNC:49800	Approved	NOP56P2		
HGNC:49801	Approved	NOP56P3		
HGNC:29926	Approved	NOP58	NOP5	
HGNC:29926	Approved	NOP58	HSPC120	
HGNC:28628	Approved	NOPCHAP1	MGC40397	C12orf45
HGNC:28628	Approved	NOPCHAP1	DDSR1	C12orf45
HGNC:44311	Approved	NORAD		LINC00657
HGNC:7872	Approved	NOS1	nNOS	NOS
HGNC:16859	Approved	NOS1AP	KIAA0464	
HGNC:16859	Approved	NOS1AP	CAPON	
HGNC:7873	Approved	NOS2	iNOS	NOS2A
HGNC:7873	Approved	NOS2	NOS	NOS2A
HGNC:7873	Approved	NOS2	HEP-NOS	NOS2A
HGNC:7875	Approved	NOS2P1		NOS2C
HGNC:7874	Approved	NOS2P2		NOS2B
HGNC:35124	Approved	NOS2P3		
HGNC:50720	Approved	NOS2P4		
HGNC:7876	Approved	NOS3	ECNOS	
HGNC:7876	Approved	NOS3	eNOS	
HGNC:17946	Approved	NOSIP	CGI-25	
HGNC:20203	Approved	NOSTRIN	MGC20702	
HGNC:7881	Approved	NOTCH1		TAN1
HGNC:7882	Approved	NOTCH2		
HGNC:31862	Approved	NOTCH2NLA	N2N	NOTCH2NL
HGNC:53923	Approved	NOTCH2NLB		
HGNC:53924	Approved	NOTCH2NLC		
HGNC:53925	Approved	NOTCH2NLR		
HGNC:44253	Approved	NOTCH2P1		
HGNC:7883	Approved	NOTCH3	CASIL	CADASIL
HGNC:7884	Approved	NOTCH4		INT3
HGNC:31839	Approved	NOTO		
HGNC:27106	Approved	NOTUM		
HGNC:7886	Approved	NOVA1	NOVA-1	
HGNC:19827	Approved	NOVA1-DT		C14orf22
HGNC:19827	Approved	NOVA1-DT		NOVA1-AS1
HGNC:19827	Approved	NOVA1-DT		LINC02588
HGNC:7887	Approved	NOVA2	ANOVA	NOVA3
HGNC:7887	Approved	NOVA2	NOVA-2	NOVA3
HGNC:7889	Approved	NOX1	NOH1	
HGNC:7889	Approved	NOX1	NOH-1	
HGNC:7889	Approved	NOX1	MOX1	
HGNC:7889	Approved	NOX1	GP91-2	
HGNC:7890	Approved	NOX3	GP91-3	
HGNC:7891	Approved	NOX4	KOX-1	
HGNC:7891	Approved	NOX4	KOX	
HGNC:14874	Approved	NOX5	NOX5A	
HGNC:14874	Approved	NOX5	NOX5B	
HGNC:10668	Approved	NOXA1	NY-CO-31	SDCCAG31
HGNC:10668	Approved	NOXA1	FLJ25475	SDCCAG31
HGNC:19404	Approved	NOXO1	P41NOXA	
HGNC:19404	Approved	NOXO1	P41NOXB	
HGNC:19404	Approved	NOXO1	P41NOXC	
HGNC:19404	Approved	NOXO1	SH3PXD5	
HGNC:19404	Approved	NOXO1	SNX28	
HGNC:20487	Approved	NOXRED1	FLJ32809	C14orf148
HGNC:1190	Approved	NPAP1		C15orf2
HGNC:53980	Approved	NPAP1L		
HGNC:45018	Approved	NPAP1P1		
HGNC:45019	Approved	NPAP1P2		
HGNC:45020	Approved	NPAP1P3		
HGNC:45021	Approved	NPAP1P4		
HGNC:45022	Approved	NPAP1P5		
HGNC:45023	Approved	NPAP1P6		
HGNC:51473	Approved	NPAP1P7		
HGNC:51474	Approved	NPAP1P8		
HGNC:7894	Approved	NPAS1	MOP5	
HGNC:7894	Approved	NPAS1	PASD5	
HGNC:7894	Approved	NPAS1	bHLHe11	
HGNC:7895	Approved	NPAS2	MOP4	
HGNC:7895	Approved	NPAS2	PASD4	
HGNC:7895	Approved	NPAS2	bHLHe9	
HGNC:40408	Approved	NPAS2-AS1		
HGNC:19311	Approved	NPAS3	MOP6	
HGNC:19311	Approved	NPAS3	PASD6	
HGNC:19311	Approved	NPAS3	bHLHe12	
HGNC:18983	Approved	NPAS4	PASD10	
HGNC:18983	Approved	NPAS4	NXF	
HGNC:18983	Approved	NPAS4	Le-PAS	
HGNC:18983	Approved	NPAS4	bHLHe79	
HGNC:7896	Approved	NPAT	E14	
HGNC:7896	Approved	NPAT	p220	
HGNC:30099	Approved	NPB	PPL7	
HGNC:30099	Approved	NPB	PPNPB	
HGNC:4522	Approved	NPBWR1		GPR7
HGNC:4530	Approved	NPBWR2		GPR8
HGNC:7897	Approved	NPC1	SLC65A1	
HGNC:7898	Approved	NPC1L1	SLC65A2	
HGNC:14537	Approved	NPC2	HE1	
HGNC:14537	Approved	NPC2	NP-C2	
HGNC:14537	Approved	NPC2	EDDM1	
HGNC:13392	Entry Withdrawn	NPCDR1	NPCR	
HGNC:7899	Approved	NPDC1	DKFZp586J0523	
HGNC:7899	Approved	NPDC1	CAB-	
HGNC:7899	Approved	NPDC1	CAB1	
HGNC:16244	Approved	NPEPL1	FLJ11583	
HGNC:16244	Approved	NPEPL1	bA261P9.2	
HGNC:7900	Approved	NPEPPS	PSA	
HGNC:7900	Approved	NPEPPS	MP100	
HGNC:44259	Approved	NPEPPSP1		
HGNC:7901	Approved	NPFF	FMRFAL	
HGNC:17425	Approved	NPFFR1	OT7T022	GPR147
HGNC:17425	Approved	NPFFR1	NPFF1R1	GPR147
HGNC:4525	Approved	NPFFR2	NPFF2	GPR74
HGNC:4525	Approved	NPFFR2	NPGPR	GPR74
HGNC:7905	Approved	NPHP1	JBTS4	NPH1
HGNC:7905	Approved	NPHP1	SLSN1	NPH1
HGNC:7907	Approved	NPHP3	NPH3	
HGNC:7907	Approved	NPHP3	KIAA2000	
HGNC:7907	Approved	NPHP3	FLJ30691	
HGNC:7907	Approved	NPHP3	FLJ36696	
HGNC:7907	Approved	NPHP3	MKS7	
HGNC:7907	Approved	NPHP3	SLSN3	
HGNC:7907	Approved	NPHP3	CFAP31	
HGNC:48351	Approved	NPHP3-ACAD11		
HGNC:24129	Approved	NPHP3-AS1		NCRNA00119
HGNC:19104	Approved	NPHP4	SLSN4	
HGNC:19104	Approved	NPHP4	KIAA0673	
HGNC:19104	Approved	NPHP4	POC10	
HGNC:7908	Approved	NPHS1	CNF	
HGNC:7908	Approved	NPHS1	NPHN	
HGNC:13394	Approved	NPHS2	SRN1	
HGNC:13394	Approved	NPHS2	PDCN	
HGNC:7909	Approved	NPIPA1	morpheus	NPIP
HGNC:41979	Approved	NPIPA2		
HGNC:41978	Approved	NPIPA3		
HGNC:41980	Approved	NPIPA5		
HGNC:41982	Approved	NPIPA7		
HGNC:41983	Approved	NPIPA8	LCR16a9	
HGNC:41984	Approved	NPIPA9		
HGNC:37452	Approved	NPIPB1P		
HGNC:37451	Approved	NPIPB2		
HGNC:28989	Approved	NPIPB3	KIAA0220	NPIPL3
HGNC:41985	Approved	NPIPB4		
HGNC:37233	Approved	NPIPB5		
HGNC:37454	Approved	NPIPB6		
HGNC:33832	Approved	NPIPB7	LOC440350	NPIPL1
HGNC:37490	Approved	NPIPB8		
HGNC:41987	Approved	NPIPB9		
HGNC:37455	Approved	NPIPB10P		
HGNC:37453	Approved	NPIPB11		
HGNC:37491	Approved	NPIPB12		
HGNC:41989	Approved	NPIPB13		
HGNC:41990	Approved	NPIPB14P		
HGNC:34409	Approved	NPIPB15	LOC440348	NPIPL2
HGNC:35407	Approved	NPIPP1		
HGNC:16781	Approved	NPL	NPL1	C1orf13
HGNC:16781	Approved	NPL	DHDPS1	C1orf13
HGNC:18261	Approved	NPLOC4	NPL4	
HGNC:18261	Approved	NPLOC4	FLJ20657	
HGNC:18261	Approved	NPLOC4	KIAA1499	
HGNC:54747	Approved	NPLP1		
HGNC:7910	Approved	NPM1	B23	
HGNC:7910	Approved	NPM1	NPM	
HGNC:7911	Approved	NPM1P1	NG1-1.6	NPMP1
HGNC:7922	Approved	NPM1P2	NG2-6	NPMP2
HGNC:7923	Approved	NPM1P3	NG3-3	NPMP3
HGNC:7923	Approved	NPM1P3	NG3-3	NPM1P15
HGNC:7924	Approved	NPM1P4	NG4-5	NPMP4
HGNC:7925	Approved	NPM1P5	NG5-4	NPMP5
HGNC:7926	Approved	NPM1P6	NG6-4	NPMP6
HGNC:7927	Approved	NPM1P7	NG7-6	NPMP7
HGNC:7927	Approved	NPM1P7	NG7-6	NPM1P16
HGNC:7928	Approved	NPM1P8		
HGNC:7929	Approved	NPM1P9		
HGNC:7912	Approved	NPM1P10		
HGNC:7913	Approved	NPM1P11		
HGNC:7914	Approved	NPM1P12		
HGNC:7915	Approved	NPM1P13		
HGNC:7916	Approved	NPM1P14		
HGNC:7919	Approved	NPM1P17		
HGNC:7920	Approved	NPM1P18		
HGNC:7921	Approved	NPM1P19		
HGNC:20140	Approved	NPM1P20		
HGNC:13855	Approved	NPM1P21		
HGNC:39679	Approved	NPM1P22		
HGNC:44513	Approved	NPM1P23		
HGNC:45097	Approved	NPM1P24		
HGNC:45204	Approved	NPM1P25		
HGNC:45205	Approved	NPM1P26		
HGNC:45206	Approved	NPM1P27		
HGNC:45207	Approved	NPM1P28		
HGNC:45208	Approved	NPM1P29		
HGNC:45209	Approved	NPM1P30		
HGNC:45210	Approved	NPM1P31		
HGNC:45211	Approved	NPM1P32		
HGNC:45212	Approved	NPM1P33		
HGNC:45213	Approved	NPM1P34		
HGNC:45214	Approved	NPM1P35		
HGNC:45215	Approved	NPM1P36		
HGNC:45216	Approved	NPM1P37		
HGNC:45217	Approved	NPM1P38		
HGNC:45218	Approved	NPM1P39		
HGNC:45219	Approved	NPM1P40		
HGNC:45220	Approved	NPM1P41		
HGNC:45221	Approved	NPM1P42		
HGNC:45222	Approved	NPM1P43		
HGNC:45223	Approved	NPM1P44		
HGNC:45224	Approved	NPM1P45		
HGNC:45225	Approved	NPM1P46		
HGNC:45226	Approved	NPM1P47		
HGNC:45227	Approved	NPM1P48		
HGNC:45228	Approved	NPM1P49		
HGNC:45229	Approved	NPM1P50		
HGNC:45230	Approved	NPM1P51		
HGNC:45231	Approved	NPM1P52		
HGNC:7930	Approved	NPM2		
HGNC:7931	Approved	NPM3		
HGNC:27405	Approved	NPNT	EGFL6L	
HGNC:27405	Approved	NPNT	POEM	
HGNC:7939	Approved	NPPA		ANP
HGNC:7939	Approved	NPPA		PND
HGNC:37635	Approved	NPPA-AS1		NPPAAS
HGNC:37635	Approved	NPPA-AS1		NPPA-AS
HGNC:7940	Approved	NPPB		
HGNC:7941	Approved	NPPC	CNP	
HGNC:7943	Approved	NPR1	GUCY2A	ANPRA
HGNC:7943	Approved	NPR1	GUCY2A	NPRA
HGNC:7943	Approved	NPR1	ANPa	ANPRA
HGNC:7943	Approved	NPR1	ANPa	NPRA
HGNC:7944	Approved	NPR2	GUCY2B	ANPRB
HGNC:7944	Approved	NPR2	GUCY2B	NPRB
HGNC:7944	Approved	NPR2	GUCY2B	AMDM
HGNC:7944	Approved	NPR2	ANPb	ANPRB
HGNC:7944	Approved	NPR2	ANPb	NPRB
HGNC:7944	Approved	NPR2	ANPb	AMDM
